Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,threshold
Gm7347,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Or1j13,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Gm8356,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Vmn1r200,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Gm18679,19.035925773315498,9.395240126853693,3.661583457041795,8.293739165170045e-5,5.346487954556958e-4,TRUE
Mettl7a3,14.51886103609692,9.386943914756314,3.6669229430686237,7.584285333839633e-5,5.008424370226818e-4,TRUE
Pycard,14.581162577021708,9.384269969242771,3.455780305786454,3.2327949941440075e-5,2.492218951023486e-4,TRUE
Ms4a12,105.62816393844952,9.382814279627109,1.5363840392594832,2.6053273009004723e-10,1.249377527110953e-8,TRUE
Gm20715,17.732661245005644,9.378633742597758,3.146131928975195,6.1470127847519115e-6,6.231684496435344e-5,TRUE
Foxn4,28.499548428233584,9.376408086959227,3.3863440666472386,1.9172760914482002e-5,1.6116895398126158e-4,TRUE
Gm43540,3151.7813145645714,9.374700492642871,1.3834620867183034,4.963567183839815e-12,4.1985229224139494e-10,TRUE
Pcdha11,21.53543717323333,9.372535777324243,3.1669449820925157,7.152044530061506e-6,7.002851961287313e-5,TRUE
Hoxc8,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Grik3,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Kcnmb1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Amph,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Ctla4,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Khdrbs2,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Rgs1,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
Kynu,17.325147150919424,9.372426483995714,4.208675411115029,4.654080347149014e-4,0.002219182840808321,TRUE
